"","pmax","hp","stability","S","CA","CS","CB","N"
"14785",1.62751677852349,0.691946308724832,"bistable",2268.63,3.09,17.89,31940.18,0.03
"14786",1.64093959731544,0.691946308724832,"bistable",2282.28,3.12,18,32140.35,0.03
"14787",1.65436241610738,0.691946308724832,"bistable",2295.86,3.14,18.1,32339.75,0.03
"14788",1.66778523489933,0.691946308724832,"bistable",2309.37,3.17,18.2,32538.29,0.03
"14789",1.68120805369128,0.691946308724832,"bistable",2322.8,3.19,18.3,32735.85,0.03
"14790",1.69463087248322,0.691946308724832,"bistable",2336.13,3.22,18.39,32932.29,0.04
"14791",1.70805369127517,0.691946308724832,"bistable",2349.36,3.24,18.49,33127.46,0.04
"14792",1.72147651006711,0.691946308724832,"bistable",2362.45,3.27,18.59,33321.15,0.04
"14793",1.73489932885906,0.691946308724832,"bistable",2375.41,3.29,18.68,33513.13,0.04
"14794",1.74832214765101,0.691946308724832,"bistable",2388.19,3.32,18.78,33703.1,0.05
"14795",1.76174496644295,0.691946308724832,"bistable",2400.77,3.34,18.87,33890.71,0.05
"14796",1.7751677852349,0.691946308724832,"bistable",2413.11,3.37,18.96,34075.49,0.05
"14797",1.78859060402685,0.691946308724832,"bistable",2425.17,3.39,19.05,34256.86,0.06
"14798",1.80201342281879,0.691946308724832,"bistable",2436.87,3.42,19.14,34434.07,0.06
"14799",1.81543624161074,0.691946308724832,"bistable",2448.13,3.44,19.22,34606.13,0.07
"14800",1.82885906040268,0.691946308724832,"bistable",2458.85,3.47,19.3,34771.7,0.07
"14801",1.84228187919463,0.691946308724832,"bistable",2468.86,3.49,19.37,34928.94,0.08
"14802",1.85570469798658,0.691946308724832,"bistable",2477.95,3.52,19.44,35075.26,0.09
"14803",1.86912751677852,0.691946308724832,"bistable",2485.78,3.54,19.49,35206.8,0.1
"14804",1.88255033557047,0.691946308724832,"bistable",2491.87,3.57,19.54,35317.74,0.11
"14805",1.89597315436242,0.691946308724832,"bistable",2495.42,3.59,19.56,35398.61,0.13
"14806",1.90939597315436,0.691946308724832,"bistable",2495.04,3.62,19.56,35433.12,0.16
"14807",1.92281879194631,0.691946308724832,"bistable",2488.13,3.64,19.51,35390.44,0.19
"14808",1.93624161073825,0.691946308724832,"bistable",2469.05,3.67,19.36,35203.89,0.25
"14809",1.9496644295302,0.691946308724832,"bistable",2422.66,3.7,19.02,34694.57,0.35
"14810",1.96308724832215,0.691946308724832,"bistable",2284.74,3.73,17.99,33103.41,0.61
"14811",1.97651006711409,0.691946308724832,"bare",0,3.03,0,4441.44,3.79
"14812",1.98993288590604,0.691946308724832,"bare",0,3.05,0,4471.66,3.81
"14813",2.00335570469799,0.691946308724832,"bare",0,3.07,0,4501.89,3.83
"14814",2.01677852348993,0.691946308724832,"bare",0,3.09,0,4532.11,3.85
"14815",2.03020134228188,0.691946308724832,"bare",0,3.11,0,4562.34,3.87
"14816",2.04362416107383,0.691946308724832,"bare",0,3.13,0,4592.57,3.89
"14817",2.05704697986577,0.691946308724832,"bare",0,3.15,0,4622.8,3.91
"14818",2.07046979865772,0.691946308724832,"bare",0,3.17,0,4653.03,3.93
"14819",2.08389261744966,0.691946308724832,"bare",0,3.19,0,4683.26,3.94
"14820",2.09731543624161,0.691946308724832,"bare",0,3.21,0,4713.49,3.96
"14821",2.11073825503356,0.691946308724832,"bare",0,3.23,0,4743.72,3.98
"14822",2.1241610738255,0.691946308724832,"bare",0,3.26,0,4773.96,4
"14823",2.13758389261745,0.691946308724832,"bare",0,3.28,0,4804.19,4.02
"14824",2.1510067114094,0.691946308724832,"bare",0,3.3,0,4834.43,4.04
"14825",2.16442953020134,0.691946308724832,"bare",0,3.32,0,4864.66,4.06
"14826",2.17785234899329,0.691946308724832,"bare",0,3.34,0,4894.9,4.08
"14827",2.19127516778523,0.691946308724832,"bare",0,3.36,0,4925.14,4.1
"14828",2.20469798657718,0.691946308724832,"bare",0,3.38,0,4955.38,4.11
"14829",2.21812080536913,0.691946308724832,"bare",0,3.4,0,4985.61,4.13
"14830",2.23154362416107,0.691946308724832,"bare",0,3.42,0,5015.85,4.15
"14831",2.24496644295302,0.691946308724832,"bare",0,3.44,0,5046.1,4.17
"14832",2.25838926174497,0.691946308724832,"bare",0,3.46,0,5076.34,4.19
"14833",2.27181208053691,0.691946308724832,"bare",0,3.48,0,5106.58,4.21
"14834",2.28523489932886,0.691946308724832,"bare",0,3.5,0,5136.82,4.23
"14835",2.29865771812081,0.691946308724832,"bare",0,3.52,0,5167.07,4.25
"14836",2.31208053691275,0.691946308724832,"bare",0,3.54,0,5197.31,4.27
"14837",2.3255033557047,0.691946308724832,"bare",0,3.56,0,5227.56,4.29
"14838",2.33892617449664,0.691946308724832,"bare",0,3.58,0,5257.8,4.3
"14839",2.35234899328859,0.691946308724832,"bare",0,3.6,0,5288.05,4.32
"14840",2.36577181208054,0.691946308724832,"bare",0,3.62,0,5318.3,4.34
"14841",2.37919463087248,0.691946308724832,"bare",0,3.64,0,5348.55,4.36
"14842",2.39261744966443,0.691946308724832,"bare",0,3.66,0,5378.8,4.38
"14843",2.40604026845638,0.691946308724832,"bare",0,3.69,0,5409.05,4.4
"14844",2.41946308724832,0.691946308724832,"bare",0,3.71,0,5439.3,4.42
"14845",2.43288590604027,0.691946308724832,"bare",0,3.73,0,5469.55,4.44
"14846",2.44630872483221,0.691946308724832,"bare",0,3.75,0,5499.81,4.46
"14847",2.45973154362416,0.691946308724832,"bare",0,3.77,0,5530.06,4.48
"14848",2.47315436241611,0.691946308724832,"bare",0,3.79,0,5560.32,4.49
"14849",2.48657718120805,0.691946308724832,"bare",0,3.81,0,5590.57,4.51
"14850",2.5,0.691946308724832,"bare",0,3.83,0,5620.83,4.53
"14851",0.5,0.697986577181208,"seagrass",1071.36,0.96,8.82,14544.33,0
"14852",0.513422818791946,0.697986577181208,"seagrass",1085.72,0.99,8.93,14752.58,0
"14853",0.526845637583893,0.697986577181208,"seagrass",1100.09,1.02,9.04,14960.84,0
"14854",0.540268456375839,0.697986577181208,"seagrass",1114.46,1.04,9.15,15169.1,0.01
"14855",0.553691275167785,0.697986577181208,"seagrass",1128.83,1.07,9.26,15377.38,0.01
"14856",0.567114093959732,0.697986577181208,"seagrass",1143.2,1.09,9.38,15585.66,0.01
"14857",0.580536912751678,0.697986577181208,"seagrass",1157.57,1.12,9.49,15793.95,0.01
"14858",0.593959731543624,0.697986577181208,"seagrass",1171.94,1.15,9.6,16002.24,0.01
"14859",0.60738255033557,0.697986577181208,"seagrass",1186.31,1.17,9.71,16210.54,0.01
"14860",0.620805369127517,0.697986577181208,"seagrass",1200.68,1.2,9.82,16418.85,0.01
"14861",0.634228187919463,0.697986577181208,"seagrass",1215.05,1.22,9.93,16627.16,0.01
"14862",0.647651006711409,0.697986577181208,"seagrass",1229.42,1.25,10.04,16835.47,0.01
"14863",0.661073825503356,0.697986577181208,"seagrass",1243.79,1.27,10.15,17043.78,0.01
"14864",0.674496644295302,0.697986577181208,"seagrass",1258.16,1.3,10.26,17252.09,0.01
"14865",0.687919463087248,0.697986577181208,"seagrass",1272.52,1.32,10.37,17460.41,0.01
"14866",0.701342281879195,0.697986577181208,"seagrass",1286.89,1.35,10.48,17668.73,0.01
"14867",0.714765100671141,0.697986577181208,"seagrass",1301.26,1.38,10.59,17877.04,0.01
"14868",0.728187919463087,0.697986577181208,"seagrass",1315.63,1.4,10.71,18085.35,0.01
"14869",0.741610738255034,0.697986577181208,"seagrass",1329.99,1.43,10.82,18293.67,0.01
"14870",0.75503355704698,0.697986577181208,"seagrass",1344.36,1.45,10.93,18501.97,0.01
"14871",0.768456375838926,0.697986577181208,"seagrass",1358.73,1.48,11.04,18710.28,0.01
"14872",0.781879194630873,0.697986577181208,"seagrass",1373.09,1.5,11.15,18918.58,0.01
"14873",0.795302013422819,0.697986577181208,"seagrass",1387.45,1.53,11.26,19126.87,0.01
"14874",0.808724832214765,0.697986577181208,"seagrass",1401.82,1.56,11.37,19335.16,0.01
"14875",0.822147651006711,0.697986577181208,"seagrass",1416.18,1.58,11.48,19543.44,0.01
"14876",0.835570469798658,0.697986577181208,"seagrass",1430.54,1.61,11.59,19751.72,0.01
"14877",0.848993288590604,0.697986577181208,"seagrass",1444.9,1.63,11.7,19959.98,0.01
"14878",0.86241610738255,0.697986577181208,"seagrass",1459.26,1.66,11.81,20168.24,0.01
"14879",0.875838926174497,0.697986577181208,"seagrass",1473.61,1.68,11.92,20376.48,0.01
"14880",0.889261744966443,0.697986577181208,"seagrass",1487.97,1.71,12.03,20584.72,0.01
"14881",0.902684563758389,0.697986577181208,"seagrass",1502.32,1.73,12.13,20792.94,0.01
"14882",0.916107382550336,0.697986577181208,"seagrass",1516.68,1.76,12.24,21001.14,0.01
"14883",0.929530201342282,0.697986577181208,"seagrass",1531.03,1.78,12.35,21209.33,0.01
"14884",0.942953020134228,0.697986577181208,"seagrass",1545.38,1.81,12.46,21417.51,0.01
"14885",0.956375838926175,0.697986577181208,"seagrass",1559.72,1.84,12.57,21625.67,0.01
"14886",0.969798657718121,0.697986577181208,"bistable",1574.07,1.86,12.68,21833.81,0.01
"14887",0.983221476510067,0.697986577181208,"bistable",1588.41,1.89,12.79,22041.93,0.01
"14888",0.996644295302013,0.697986577181208,"bistable",1602.75,1.91,12.9,22250.03,0.01
"14889",1.01006711409396,0.697986577181208,"bistable",1617.09,1.94,13.01,22458.11,0.01
"14890",1.02348993288591,0.697986577181208,"bistable",1631.43,1.96,13.12,22666.16,0.01
"14891",1.03691275167785,0.697986577181208,"bistable",1645.76,1.99,13.23,22874.19,0.01
"14892",1.0503355704698,0.697986577181208,"bistable",1660.09,2.01,13.33,23082.19,0.01
"14893",1.06375838926175,0.697986577181208,"bistable",1674.42,2.04,13.44,23290.16,0.01
"14894",1.07718120805369,0.697986577181208,"bistable",1688.74,2.06,13.55,23498.1,0.01
"14895",1.09060402684564,0.697986577181208,"bistable",1703.06,2.09,13.66,23706.01,0.01
"14896",1.10402684563758,0.697986577181208,"bistable",1717.38,2.11,13.77,23913.88,0.01
"14897",1.11744966442953,0.697986577181208,"bistable",1731.7,2.14,13.88,24121.72,0.01
"14898",1.13087248322148,0.697986577181208,"bistable",1746.01,2.17,13.98,24329.52,0.01
"14899",1.14429530201342,0.697986577181208,"bistable",1760.32,2.19,14.09,24537.28,0.01
"14900",1.15771812080537,0.697986577181208,"bistable",1774.62,2.22,14.2,24744.99,0.01
"14901",1.17114093959732,0.697986577181208,"bistable",1788.92,2.24,14.31,24952.66,0.01
"14902",1.18456375838926,0.697986577181208,"bistable",1803.21,2.27,14.42,25160.27,0.01
"14903",1.19798657718121,0.697986577181208,"bistable",1817.5,2.29,14.52,25367.84,0.01
"14904",1.21140939597315,0.697986577181208,"bistable",1831.78,2.32,14.63,25575.35,0.01
"14905",1.2248322147651,0.697986577181208,"bistable",1846.06,2.34,14.74,25782.79,0.01
"14906",1.23825503355705,0.697986577181208,"bistable",1860.34,2.37,14.85,25990.18,0.01
"14907",1.25167785234899,0.697986577181208,"bistable",1874.6,2.39,14.95,26197.5,0.01
"14908",1.26510067114094,0.697986577181208,"bistable",1888.86,2.42,15.06,26404.75,0.01
"14909",1.27852348993289,0.697986577181208,"bistable",1903.12,2.44,15.17,26611.92,0.01
"14910",1.29194630872483,0.697986577181208,"bistable",1917.36,2.47,15.28,26819.01,0.01
"14911",1.30536912751678,0.697986577181208,"bistable",1931.6,2.49,15.38,27026.02,0.01
"14912",1.31879194630872,0.697986577181208,"bistable",1945.83,2.52,15.49,27232.93,0.01
"14913",1.33221476510067,0.697986577181208,"bistable",1960.05,2.54,15.6,27439.74,0.01
"14914",1.34563758389262,0.697986577181208,"bistable",1974.26,2.57,15.7,27646.45,0.01
"14915",1.35906040268456,0.697986577181208,"bistable",1988.47,2.59,15.81,27853.05,0.01
"14916",1.37248322147651,0.697986577181208,"bistable",2002.66,2.62,15.91,28059.53,0.02
"14917",1.38590604026846,0.697986577181208,"bistable",2016.84,2.64,16.02,28265.88,0.02
"14918",1.3993288590604,0.697986577181208,"bistable",2031.01,2.67,16.13,28472.09,0.02
"14919",1.41275167785235,0.697986577181208,"bistable",2045.16,2.69,16.23,28678.15,0.02
"14920",1.4261744966443,0.697986577181208,"bistable",2059.3,2.72,16.34,28884.05,0.02
"14921",1.43959731543624,0.697986577181208,"bistable",2073.43,2.74,16.44,29089.78,0.02
"14922",1.45302013422819,0.697986577181208,"bistable",2087.54,2.77,16.55,29295.32,0.02
"14923",1.46644295302013,0.697986577181208,"bistable",2101.63,2.79,16.65,29500.66,0.02
"14924",1.47986577181208,0.697986577181208,"bistable",2115.7,2.82,16.76,29705.78,0.02
"14925",1.49328859060403,0.697986577181208,"bistable",2129.76,2.84,16.86,29910.67,0.02
"14926",1.50671140939597,0.697986577181208,"bistable",2143.79,2.87,16.97,30115.3,0.02
"14927",1.52013422818792,0.697986577181208,"bistable",2157.79,2.89,17.07,30319.65,0.02
"14928",1.53355704697987,0.697986577181208,"bistable",2171.77,2.92,17.18,30523.7,0.02
"14929",1.54697986577181,0.697986577181208,"bistable",2185.73,2.94,17.28,30727.41,0.02
"14930",1.56040268456376,0.697986577181208,"bistable",2199.65,2.97,17.38,30930.75,0.02
"14931",1.5738255033557,0.697986577181208,"bistable",2213.53,2.99,17.49,31133.69,0.02
"14932",1.58724832214765,0.697986577181208,"bistable",2227.38,3.02,17.59,31336.19,0.03
"14933",1.6006711409396,0.697986577181208,"bistable",2241.18,3.04,17.69,31538.19,0.03
"14934",1.61409395973154,0.697986577181208,"bistable",2254.94,3.07,17.79,31739.65,0.03
"14935",1.62751677852349,0.697986577181208,"bistable",2268.65,3.09,17.89,31940.49,0.03
"14936",1.64093959731544,0.697986577181208,"bistable",2282.3,3.12,18,32140.66,0.03
"14937",1.65436241610738,0.697986577181208,"bistable",2295.88,3.14,18.1,32340.06,0.03
"14938",1.66778523489933,0.697986577181208,"bistable",2309.39,3.17,18.2,32538.6,0.03
"14939",1.68120805369128,0.697986577181208,"bistable",2322.82,3.19,18.3,32736.16,0.03
"14940",1.69463087248322,0.697986577181208,"bistable",2336.15,3.22,18.39,32932.61,0.04
"14941",1.70805369127517,0.697986577181208,"bistable",2349.38,3.24,18.49,33127.78,0.04
"14942",1.72147651006711,0.697986577181208,"bistable",2362.48,3.27,18.59,33321.47,0.04
"14943",1.73489932885906,0.697986577181208,"bistable",2375.43,3.29,18.68,33513.45,0.04
"14944",1.74832214765101,0.697986577181208,"bistable",2388.21,3.32,18.78,33703.43,0.05
"14945",1.76174496644295,0.697986577181208,"bistable",2400.79,3.34,18.87,33891.03,0.05
"14946",1.7751677852349,0.697986577181208,"bistable",2413.14,3.37,18.96,34075.81,0.05
"14947",1.78859060402685,0.697986577181208,"bistable",2425.19,3.39,19.05,34257.18,0.06
"14948",1.80201342281879,0.697986577181208,"bistable",2436.89,3.42,19.14,34434.39,0.06
"14949",1.81543624161074,0.697986577181208,"bistable",2448.16,3.44,19.22,34606.45,0.07
"14950",1.82885906040268,0.697986577181208,"bistable",2458.87,3.47,19.3,34772.03,0.07
"14951",1.84228187919463,0.697986577181208,"bistable",2468.88,3.49,19.37,34929.27,0.08
"14952",1.85570469798658,0.697986577181208,"bistable",2477.97,3.52,19.44,35075.58,0.09
"14953",1.86912751677852,0.697986577181208,"bistable",2485.8,3.54,19.49,35207.14,0.1
"14954",1.88255033557047,0.697986577181208,"bistable",2491.89,3.57,19.54,35318.07,0.11
"14955",1.89597315436242,0.697986577181208,"bistable",2495.44,3.59,19.56,35398.94,0.13
"14956",1.90939597315436,0.697986577181208,"bistable",2495.06,3.62,19.56,35433.46,0.16
"14957",1.92281879194631,0.697986577181208,"bistable",2488.16,3.64,19.51,35390.78,0.19
"14958",1.93624161073825,0.697986577181208,"bistable",2469.07,3.67,19.36,35204.24,0.25
"14959",1.9496644295302,0.697986577181208,"bistable",2422.68,3.7,19.02,34694.94,0.35
"14960",1.96308724832215,0.697986577181208,"bistable",2284.77,3.73,17.99,33103.83,0.61
"14961",1.97651006711409,0.697986577181208,"bare",0,3.03,0,4446.31,3.8
"14962",1.98993288590604,0.697986577181208,"bare",0,3.05,0,4476.56,3.81
"14963",2.00335570469799,0.697986577181208,"bare",0,3.07,0,4506.82,3.83
"14964",2.01677852348993,0.697986577181208,"bare",0,3.09,0,4537.08,3.85
"14965",2.03020134228188,0.697986577181208,"bare",0,3.12,0,4567.34,3.87
"14966",2.04362416107383,0.697986577181208,"bare",0,3.14,0,4597.6,3.89
"14967",2.05704697986577,0.697986577181208,"bare",0,3.16,0,4627.87,3.91
"14968",2.07046979865772,0.697986577181208,"bare",0,3.18,0,4658.13,3.93
"14969",2.08389261744966,0.697986577181208,"bare",0,3.2,0,4688.39,3.95
"14970",2.09731543624161,0.697986577181208,"bare",0,3.22,0,4718.66,3.97
"14971",2.11073825503356,0.697986577181208,"bare",0,3.24,0,4748.93,3.99
"14972",2.1241610738255,0.697986577181208,"bare",0,3.26,0,4779.19,4
"14973",2.13758389261745,0.697986577181208,"bare",0,3.28,0,4809.46,4.02
"14974",2.1510067114094,0.697986577181208,"bare",0,3.3,0,4839.73,4.04
"14975",2.16442953020134,0.697986577181208,"bare",0,3.32,0,4870,4.06
"14976",2.17785234899329,0.697986577181208,"bare",0,3.34,0,4900.27,4.08
"14977",2.19127516778523,0.697986577181208,"bare",0,3.36,0,4930.54,4.1
"14978",2.20469798657718,0.697986577181208,"bare",0,3.38,0,4960.81,4.12
"14979",2.21812080536913,0.697986577181208,"bare",0,3.4,0,4991.08,4.14
"14980",2.23154362416107,0.697986577181208,"bare",0,3.42,0,5021.35,4.16
"14981",2.24496644295302,0.697986577181208,"bare",0,3.44,0,5051.63,4.18
"14982",2.25838926174497,0.697986577181208,"bare",0,3.46,0,5081.9,4.19
"14983",2.27181208053691,0.697986577181208,"bare",0,3.48,0,5112.18,4.21
"14984",2.28523489932886,0.697986577181208,"bare",0,3.5,0,5142.46,4.23
"14985",2.29865771812081,0.697986577181208,"bare",0,3.53,0,5172.73,4.25
"14986",2.31208053691275,0.697986577181208,"bare",0,3.55,0,5203.01,4.27
"14987",2.3255033557047,0.697986577181208,"bare",0,3.57,0,5233.29,4.29
"14988",2.33892617449664,0.697986577181208,"bare",0,3.59,0,5263.57,4.31
"14989",2.35234899328859,0.697986577181208,"bare",0,3.61,0,5293.85,4.33
"14990",2.36577181208054,0.697986577181208,"bare",0,3.63,0,5324.13,4.35
"14991",2.37919463087248,0.697986577181208,"bare",0,3.65,0,5354.41,4.37
"14992",2.39261744966443,0.697986577181208,"bare",0,3.67,0,5384.7,4.38
"14993",2.40604026845638,0.697986577181208,"bare",0,3.69,0,5414.98,4.4
"14994",2.41946308724832,0.697986577181208,"bare",0,3.71,0,5445.27,4.42
"14995",2.43288590604027,0.697986577181208,"bare",0,3.73,0,5475.55,4.44
"14996",2.44630872483221,0.697986577181208,"bare",0,3.75,0,5505.84,4.46
"14997",2.45973154362416,0.697986577181208,"bare",0,3.77,0,5536.13,4.48
"14998",2.47315436241611,0.697986577181208,"bare",0,3.79,0,5566.42,4.5
"14999",2.48657718120805,0.697986577181208,"bare",0,3.81,0,5596.7,4.52
"15000",2.5,0.697986577181208,"bare",0,3.83,0,5626.99,4.54
"15001",0.5,0.704026845637584,"seagrass",1071.37,0.96,8.82,14544.53,0
"15002",0.513422818791946,0.704026845637584,"seagrass",1085.74,0.99,8.93,14752.78,0
"15003",0.526845637583893,0.704026845637584,"seagrass",1100.11,1.02,9.04,14961.04,0
"15004",0.540268456375839,0.704026845637584,"seagrass",1114.47,1.04,9.15,15169.31,0.01
"15005",0.553691275167785,0.704026845637584,"seagrass",1128.84,1.07,9.26,15377.59,0.01
"15006",0.567114093959732,0.704026845637584,"seagrass",1143.21,1.09,9.38,15585.87,0.01
"15007",0.580536912751678,0.704026845637584,"seagrass",1157.58,1.12,9.49,15794.16,0.01
"15008",0.593959731543624,0.704026845637584,"seagrass",1171.95,1.15,9.6,16002.46,0.01
"15009",0.60738255033557,0.704026845637584,"seagrass",1186.32,1.17,9.71,16210.76,0.01
"15010",0.620805369127517,0.704026845637584,"seagrass",1200.69,1.2,9.82,16419.07,0.01
"15011",0.634228187919463,0.704026845637584,"seagrass",1215.06,1.22,9.93,16627.38,0.01
"15012",0.647651006711409,0.704026845637584,"seagrass",1229.43,1.25,10.04,16835.69,0.01
"15013",0.661073825503356,0.704026845637584,"seagrass",1243.8,1.27,10.15,17044.01,0.01
"15014",0.674496644295302,0.704026845637584,"seagrass",1258.17,1.3,10.26,17252.32,0.01
"15015",0.687919463087248,0.704026845637584,"seagrass",1272.54,1.32,10.37,17460.64,0.01
"15016",0.701342281879195,0.704026845637584,"seagrass",1286.91,1.35,10.48,17668.96,0.01
"15017",0.714765100671141,0.704026845637584,"seagrass",1301.28,1.38,10.59,17877.27,0.01
"15018",0.728187919463087,0.704026845637584,"seagrass",1315.64,1.4,10.71,18085.59,0.01
"15019",0.741610738255034,0.704026845637584,"seagrass",1330.01,1.43,10.82,18293.9,0.01
"15020",0.75503355704698,0.704026845637584,"seagrass",1344.38,1.45,10.93,18502.21,0.01
"15021",0.768456375838926,0.704026845637584,"seagrass",1358.74,1.48,11.04,18710.52,0.01
"15022",0.781879194630873,0.704026845637584,"seagrass",1373.11,1.5,11.15,18918.82,0.01
"15023",0.795302013422819,0.704026845637584,"seagrass",1387.47,1.53,11.26,19127.12,0.01
"15024",0.808724832214765,0.704026845637584,"seagrass",1401.83,1.56,11.37,19335.41,0.01
"15025",0.822147651006711,0.704026845637584,"seagrass",1416.2,1.58,11.48,19543.69,0.01
"15026",0.835570469798658,0.704026845637584,"seagrass",1430.56,1.61,11.59,19751.97,0.01
"15027",0.848993288590604,0.704026845637584,"seagrass",1444.92,1.63,11.7,19960.23,0.01
